ID,Title,Internal Name,Type,Location,Status,Host Editor URL,Public URL,Extracted At
"1222766842706606549","Cochinchine Central D1 Cozy Compact Studio","CC - 304","home","","Listed","https://www.airbnb.co.uk/hosting/listings/editor/1222766842706606549/details","https://www.airbnb.co.uk/rooms/1222766842706606549","2026-05-26T03:33:28.838Z"
"874784830445566937","Cochinchine - Cozy and Luxurious Condo.","CC - 401","home","","Listed","https://www.airbnb.co.uk/hosting/listings/editor/874784830445566937/details","https://www.airbnb.co.uk/rooms/874784830445566937","2026-05-26T03:33:28.838Z"
"941818794395146358","Cochinchine - cozy and ideal retreat #D1 #Central","CC - 401","home","","Listed","https://www.airbnb.co.uk/hosting/listings/editor/941818794395146358/details","https://www.airbnb.co.uk/rooms/941818794395146358","2026-05-26T03:33:28.840Z"
"1108153591275283750","Cochinchine-Spectacular CBD view flat #Central","CC 302","home","","Listed","https://www.airbnb.co.uk/hosting/listings/editor/1108153591275283750/details","https://www.airbnb.co.uk/rooms/1108153591275283750","2026-05-26T03:33:28.840Z"
"835819243002871362","Cochinchine-Flat in bustling downtown area","CC 303","home","","Listed","https://www.airbnb.co.uk/hosting/listings/editor/835819243002871362/details","https://www.airbnb.co.uk/rooms/835819243002871362","2026-05-26T03:33:28.840Z"
"38033716","Cochinchine -Deluxe Travel Guru Condo #D1 #Netflix","CC 402","home","","Listed","https://www.airbnb.co.uk/hosting/listings/editor/38033716/details","https://www.airbnb.co.uk/rooms/38033716","2026-05-26T03:33:28.840Z"
"721334527290853201","Cochinchine Delxue flat at the city #Central","CC 402","home","","Listed","https://www.airbnb.co.uk/hosting/listings/editor/721334527290853201/details","https://www.airbnb.co.uk/rooms/721334527290853201","2026-05-26T03:33:28.840Z"
"658512569686225020","Cochinchine - Vibrant Studio in CBD #D1","CC 403","home","","Listed","https://www.airbnb.co.uk/hosting/listings/editor/658512569686225020/details","https://www.airbnb.co.uk/rooms/658512569686225020","2026-05-26T03:33:28.838Z"
"1127840889038070312","1 step down fashion st 2 beds heart of Central","CC 404","home","","Listed","https://www.airbnb.co.uk/hosting/listings/editor/1127840889038070312/details","https://www.airbnb.co.uk/rooms/1127840889038070312","2026-05-26T03:33:28.838Z"
"1038036702132923614","The Crest - Opulent flat - Deluxe Interior","TC - 8.05","home","","Listed","https://www.airbnb.co.uk/hosting/listings/editor/1038036702132923614/details","https://www.airbnb.co.uk/rooms/1038036702132923614","2026-05-26T03:33:28.840Z"
"1011857801959266928","The Crest Luxurious flat: Your Serene Oasis.","TC - 8.05","home","","Listed","https://www.airbnb.co.uk/hosting/listings/editor/1011857801959266928/details","https://www.airbnb.co.uk/rooms/1011857801959266928","2026-05-26T03:33:28.840Z"
"704042592082831501","The Crest - 2BRs flat at the heart of the city","TC - C 12.02","home","","Listed","https://www.airbnb.co.uk/hosting/listings/editor/704042592082831501/details","https://www.airbnb.co.uk/rooms/704042592082831501","2026-05-26T03:33:28.840Z"
"36806697","IconSaigon- luxurious river view large balcony","TheO - A 21.12A","home","","Listed","https://www.airbnb.co.uk/hosting/listings/editor/36806697/details","https://www.airbnb.co.uk/rooms/36806697","2026-05-26T03:33:28.838Z"
"998079044087243294","Stunning Newly-Decorated flat#Your perfect retreat","TheO - A 21.12A","home","","Listed","https://www.airbnb.co.uk/hosting/listings/editor/998079044087243294/details","https://www.airbnb.co.uk/rooms/998079044087243294","2026-05-26T03:33:28.838Z"
"1177750027917510947","Modern Oasis in the Bustling City","TheO - A 21.12A","home","","Listed","https://www.airbnb.co.uk/hosting/listings/editor/1177750027917510947/details","https://www.airbnb.co.uk/rooms/1177750027917510947","2026-05-26T03:33:28.840Z"
"623736874112019841","Amazing view of central city - River view","TheO - B 9.08","home","","Listed","https://www.airbnb.co.uk/hosting/listings/editor/623736874112019841/details","https://www.airbnb.co.uk/rooms/623736874112019841","2026-05-26T03:33:28.840Z"
"1074346693203065393","Golden apartment. Bridge view fantastic place","TheO - B 9.08","home","","Listed","https://www.airbnb.co.uk/hosting/listings/editor/1074346693203065393/details","https://www.airbnb.co.uk/rooms/1074346693203065393","2026-05-26T03:33:28.840Z"
"1148956570061542037","5* luxurious apartment-Saigon river view","TheO - B 15.12A","home","","Listed","https://www.airbnb.co.uk/hosting/listings/editor/1148956570061542037/details","https://www.airbnb.co.uk/rooms/1148956570061542037","2026-05-26T03:33:28.840Z"
"1132837426599440407","The luxurious apartment- Saigon river view","TheO - B 16.09","home","","Listed","https://www.airbnb.co.uk/hosting/listings/editor/1132837426599440407/details","https://www.airbnb.co.uk/rooms/1132837426599440407","2026-05-26T03:33:28.838Z"
"967132428321022763","#The Opera panoramic city - Saigon river view.","TheO - B 16.09","home","","Listed","https://www.airbnb.co.uk/hosting/listings/editor/967132428321022763/details","https://www.airbnb.co.uk/rooms/967132428321022763","2026-05-26T03:33:28.838Z"
"634559839785018333","Luxurious high-class flat river view.","TheO - B 20.12A Main","home","","Listed","https://www.airbnb.co.uk/hosting/listings/editor/634559839785018333/details","https://www.airbnb.co.uk/rooms/634559839785018333","2026-05-26T03:33:28.840Z"
"1421711169983410803","Studio heart central of city - BenThanh","TA - Alley 1","home","","Listed","https://www.airbnb.co.uk/hosting/listings/editor/1421711169983410803/details","https://www.airbnb.co.uk/rooms/1421711169983410803","2026-05-26T03:33:28.840Z"
"1125771412150136916","Aesthetical and comfy flat #D1 #CBD","TA - Alley 1","home","","Listed","https://www.airbnb.co.uk/hosting/listings/editor/1125771412150136916/details","https://www.airbnb.co.uk/rooms/1125771412150136916","2026-05-26T03:33:28.838Z"
"1536890357047173351","The Alley - Deluxe Condo","TA - Alley 1","home","","Listed","https://www.airbnb.co.uk/hosting/listings/editor/1536890357047173351/details","https://www.airbnb.co.uk/rooms/1536890357047173351","2026-05-26T03:33:28.840Z"
"1420854728899157737","MUJO - Boutique Studio #D1","TA - Alley 3","home","","Listed","https://www.airbnb.co.uk/hosting/listings/editor/1420854728899157737/details","https://www.airbnb.co.uk/rooms/1420854728899157737","2026-05-26T03:33:28.840Z"
"970899503442907449","Cozy Apartment in city central #D1 #CBD","TA - The Alley 1","home","","Listed","https://www.airbnb.co.uk/hosting/listings/editor/970899503442907449/details","https://www.airbnb.co.uk/rooms/970899503442907449","2026-05-26T03:33:28.838Z"
"1422216271914476686","Mujo studio central of district 1 #BenThanh","Ruby - Ruby 2","home","","Listed","https://www.airbnb.co.uk/hosting/listings/editor/1422216271914476686/details","https://www.airbnb.co.uk/rooms/1422216271914476686","2026-05-26T03:33:28.838Z"
"30326178","MUJO- Deluxe condo @District1 #BenThanh","Ruby - Ruby 2","home","","Listed","https://www.airbnb.co.uk/hosting/listings/editor/30326178/details","https://www.airbnb.co.uk/rooms/30326178","2026-05-26T03:33:28.838Z"
"1025643172367576834","Mujo - Cozy Studio near Ben Thanh","Ruby - Ruby 3","home","","Listed","https://www.airbnb.co.uk/hosting/listings/editor/1025643172367576834/details","https://www.airbnb.co.uk/rooms/1025643172367576834","2026-05-26T03:33:28.838Z"
"976264991109844916","Mujo Heart of city central D1 Amazing place","Ruby - Ruby 3","home","","Listed","https://www.airbnb.co.uk/hosting/listings/editor/976264991109844916/details","https://www.airbnb.co.uk/rooms/976264991109844916","2026-05-26T03:33:28.838Z"
"900425253573700866","Stylish & Vibrant Home in SaiGon","Ruby - Ruby 4","home","","Listed","https://www.airbnb.co.uk/hosting/listings/editor/900425253573700866/details","https://www.airbnb.co.uk/rooms/900425253573700866","2026-05-26T03:33:28.840Z"
"1243977598993622008","MUJO - Heart of D1 #Netflix #Central","Ruby - Ruby 5","home","","Listed","https://www.airbnb.co.uk/hosting/listings/editor/1243977598993622008/details","https://www.airbnb.co.uk/rooms/1243977598993622008","2026-05-26T03:33:28.838Z"
"1128539993344845174","MUJO - Saigon vibrant lifestyle - Balcony Studio","Ruby - Ruby 5","home","","Listed","https://www.airbnb.co.uk/hosting/listings/editor/1128539993344845174/details","https://www.airbnb.co.uk/rooms/1128539993344845174","2026-05-26T03:33:28.840Z"
"617035429130532997","MUJO - Comfortable bed room central city #Netflix","Ruby - Ruby 6","home","","Listed","https://www.airbnb.co.uk/hosting/listings/editor/617035429130532997/details","https://www.airbnb.co.uk/rooms/617035429130532997","2026-05-26T03:33:28.840Z"
"971128319108711511","Mujo - Deluxe duplex city central","Ruby - Ruby 6","home","","Listed","https://www.airbnb.co.uk/hosting/listings/editor/971128319108711511/details","https://www.airbnb.co.uk/rooms/971128319108711511","2026-05-26T03:33:28.838Z"
"1376490999583530655","MUJO - Chic D1 Studio Steps to Bui Vien Nightlife","Ruby - Ruby 7","home","","Listed","https://www.airbnb.co.uk/hosting/listings/editor/1376490999583530655/details","https://www.airbnb.co.uk/rooms/1376490999583530655","2026-05-26T03:33:28.838Z"
"1085966232361698602","Mujo - Vibrate stylish studio balcony","Ruby - Ruby 7","home","","Listed","https://www.airbnb.co.uk/hosting/listings/editor/1085966232361698602/details","https://www.airbnb.co.uk/rooms/1085966232361698602","2026-05-26T03:33:28.840Z"
